#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
anno1.g20566.t1      -          PF00047_full         -                  0 1893.7 272.7   4.4e-14   54.8   1.7  56.2   7   6  44  56  56  56  56 -
anno1.g53200.t1      -          PF00047_full         -                  0 1507.0   0.0   5.5e-16   61.0   0.0  40.3   7   5  33  40  40  40  38 -
anno1.g26176.t1      -          PF00047_full         -              0.063   15.2   0.1     0.078   14.9   0.1   1.3   1   1   0   1   1   1   0 -
anno1.g35202.t1      -          PF00047_full         -              0.069   15.0   0.8      0.25   13.2   0.0   2.0   2   0   0   2   2   1   0 -
anno1.g28261.t1      -          PF00047_full         -              0.075   14.9   0.5       0.1   14.5   0.5   1.3   1   0   0   1   1   1   0 -
anno1.g81237.t1      -          PF00047_full         -              0.082   14.8   0.0      0.14   14.0   0.0   1.4   1   0   0   1   1   1   0 -
anno1.g77771.t1      -          PF00047_full         -              0.084   14.8   0.1      0.16   13.9   0.1   1.5   1   0   0   1   1   1   0 -
anno1.g41303.t1      -          PF00047_full         -              0.092   14.6   0.0       0.1   14.5   0.0   1.1   1   0   0   1   1   1   0 -
anno1.g16904.t1      -          PF00047_full         -              0.094   14.6   0.0     0.094   14.6   0.0   1.0   1   0   0   1   1   1   0 -
anno1.g14559.t1      -          PF00047_full         -               0.11   14.4   0.1      0.26   13.2   0.0   1.7   2   0   0   2   2   1   0 -
anno1.g11808.t1      -          PF00047_full         -               0.11   14.4   0.2      0.14   14.1   0.2   1.1   1   0   0   1   1   1   0 -
anno1.g870.t1        -          PF00047_full         -               0.14   14.0   0.1       0.2   13.5   0.1   1.3   1   0   0   1   1   1   0 -
anno1.g55646.t1      -          PF00047_full         -               0.15   14.0   3.5        13    7.6   0.1   2.7   1   1   1   2   2   2   0 -
anno1.g36782.t1      -          PF00047_full         -               0.19   13.6   0.2      0.54   12.1   0.0   1.9   1   1   1   2   2   1   0 -
anno1.g50042.t2      -          PF00047_full         -               0.21   13.5   0.2      0.26   13.2   0.2   1.3   1   1   0   1   1   1   0 -
anno1.g54341.t1      -          PF00047_full         -               0.25   13.2   0.7      0.33   12.8   0.7   1.2   1   0   0   1   1   1   0 -
anno1.g19276.t1      -          PF00047_full         -               0.27   13.1   0.2      0.35   12.7   0.2   1.3   1   1   0   1   1   1   0 -
anno1.g519.t1        -          PF00047_full         -               0.27   13.1   0.1      0.53   12.2   0.1   1.5   1   1   0   1   1   1   0 -
anno1.g59071.t1      -          PF00047_full         -               0.27   13.1   0.3        12    7.7   0.0   2.6   2   0   0   2   2   2   0 -
anno1.g53286.t1      -          PF00047_full         -               0.29   13.0   0.0      0.38   12.6   0.0   1.3   1   0   0   1   1   1   0 -
anno1.g54767.t1      -          PF00047_full         -               0.34   12.8   0.7      0.53   12.2   0.1   1.5   2   0   0   2   2   1   0 -
anno1.g76185.t1      -          PF00047_full         -               0.45   12.4   0.4      0.68   11.8   0.4   1.4   1   1   0   1   1   1   0 -
anno1.g51323.t1      -          PF00047_full         -               0.51   12.2   0.1      0.98   11.3   0.1   1.6   1   1   0   1   1   1   0 -
anno1.g3088.t1       -          PF00047_full         -               0.51   12.2   0.0        10    8.0   0.0   2.2   2   0   0   2   2   2   0 -
anno1.g3063.t1       -          PF00047_full         -               0.68   11.8   0.0      0.97   11.3   0.0   1.3   1   0   0   1   1   1   0 -
anno1.g43924.t1      -          PF00047_full         -               0.78   11.6   0.0       1.3   10.9   0.0   1.3   1   0   0   1   1   1   0 -
anno1.g14312.t1      -          PF00047_full         -                7.1    8.5   6.3       3.2    9.6   2.2   2.2   2   1   1   3   3   1   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF00047_full_profile.hmm
# Target file:     ../input/braker_aa_files/p_sinensis_soft_mask_braker_filtered_proteins.fa
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_gff/p_sinensis_soft_mask_braker_filtered_proteins_PF00047_full_profile_hmmer_braker3_gff_results.txt ../output/PF00047_full_profile.hmm ../input/braker_aa_files/p_sinensis_soft_mask_braker_filtered_proteins.fa 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Sat Feb 15 18:51:24 2025
# [ok]
