#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g20566.t1            -          PF13927_full         -                  0 2749.5 401.0   3.4e-20   74.9   0.5  56.1   7   5  48  56  56  56  56 -
g53200.t1            -          PF13927_full         -                  0 2065.8   0.0   1.8e-21   79.1   0.2  40.8   6   4  35  41  41  40  39 -
g72264.t1            -          PF13927_full         -             0.0006   21.8   0.1   0.00091   21.2   0.1   1.3   1   0   0   1   1   1   1 -
g30223.t1            -          PF13927_full         -            0.00079   21.4   0.2    0.0014   20.6   0.2   1.4   1   0   0   1   1   1   1 -
g2930.t1             -          PF13927_full         -            0.00086   21.3   0.2    0.0015   20.5   0.2   1.4   1   0   0   1   1   1   1 -
g35202.t1            -          PF13927_full         -            0.00089   21.3   3.8   0.00089   21.3   3.8   2.0   1   1   1   2   2   1   1 -
g4076.t1             -          PF13927_full         -             0.0009   21.2   0.6    0.0016   20.5   0.6   1.4   1   0   0   1   1   1   1 -
g75504.t1            -          PF13927_full         -            0.00094   21.2   0.1     0.001   21.1   0.1   1.1   1   0   0   1   1   1   1 -
g64366.t1            -          PF13927_full         -             0.0014   20.7   2.5     0.094   14.7   0.5   2.1   2   0   0   2   2   2   1 -
g38499.t1            -          PF13927_full         -             0.0014   20.7   0.2      0.17   13.8   0.0   2.3   2   0   0   2   2   2   1 -
g19438.t3            -          PF13927_full         -             0.0017   20.3   0.1     0.003   19.6   0.1   1.4   1   1   0   1   1   1   1 -
g870.t1              -          PF13927_full         -             0.0018   20.3   0.5      0.11   14.5   0.1   2.2   2   0   0   2   2   2   1 -
g34854.t1            -          PF13927_full         -             0.0019   20.2   0.1    0.0032   19.4   0.1   1.4   1   0   0   1   1   1   1 -
g14527.t1            -          PF13927_full         -             0.0021   20.1   0.2    0.0062   18.5   0.2   1.8   1   0   0   1   1   1   1 -
g60303.t1            -          PF13927_full         -             0.0025   19.8   0.0    0.0043   19.0   0.0   1.4   1   0   0   1   1   1   1 -
g36790.t1            -          PF13927_full         -             0.0029   19.6   0.0    0.0031   19.5   0.0   1.1   1   0   0   1   1   1   1 -
g14312.t1            -          PF13927_full         -             0.0031   19.5   2.4       3.3    9.6   0.2   2.9   2   1   1   3   3   2   0 -
g78860.t1            -          PF13927_full         -             0.0033   19.4   0.5       1.1   11.2   0.1   2.1   1   1   1   2   2   2   0 -
g53286.t1            -          PF13927_full         -             0.0036   19.3   0.4     0.084   14.8   0.1   2.2   2   0   0   2   2   2   1 -
g43072.t1            -          PF13927_full         -             0.0037   19.2   0.3     0.091   14.7   0.0   2.4   1   1   1   2   2   2   1 -
g76994.t1            -          PF13927_full         -             0.0045   19.0   0.1      0.16   13.9   0.0   2.1   2   0   0   2   2   2   1 -
g85163.t1            -          PF13927_full         -             0.0047   18.9   1.4     0.013   17.4   0.2   2.1   1   1   1   2   2   1   1 -
g83422.t1            -          PF13927_full         -             0.0052   18.8   0.4     0.082   14.8   0.1   2.0   2   0   0   2   2   2   1 -
g3088.t1             -          PF13927_full         -             0.0055   18.7   0.0      0.97   11.3   0.0   2.5   2   0   0   2   2   2   0 -
g40195.t1            -          PF13927_full         -             0.0061   18.5   0.1    0.0081   18.1   0.1   1.2   1   0   0   1   1   1   1 -
g81532.t1            -          PF13927_full         -               0.01   17.8   0.7     0.044   15.7   0.0   2.1   2   1   0   2   2   1   1 -
g53147.t1            -          PF13927_full         -               0.01   17.8   1.1     0.054   15.4   1.1   2.0   1   1   0   1   1   1   0 -
g74561.t1            -          PF13927_full         -              0.011   17.7   0.1     0.016   17.2   0.1   1.4   1   0   0   1   1   1   0 -
g77771.t1            -          PF13927_full         -              0.012   17.6   0.1     0.019   16.9   0.1   1.4   1   0   0   1   1   1   0 -
g80941.t1            -          PF13927_full         -              0.013   17.5   0.2     0.021   16.8   0.1   1.4   1   1   0   1   1   1   0 -
g83501.t1            -          PF13927_full         -              0.017   17.1   0.2     0.041   15.8   0.0   1.7   2   0   0   2   2   1   0 -
g10761.t1            -          PF13927_full         -              0.023   16.7   0.1      0.56   12.1   0.0   2.4   2   1   0   2   2   2   0 -
g70679.t1            -          PF13927_full         -              0.026   16.5   2.2      0.14   14.1   1.4   2.4   2   0   0   2   2   1   0 -
g70680.t1            -          PF13927_full         -              0.026   16.5   2.2      0.14   14.1   1.4   2.4   2   0   0   2   2   1   0 -
g36782.t1            -          PF13927_full         -              0.027   16.4   0.1     0.088   14.7   0.0   1.8   1   1   1   2   2   1   0 -
g29758.t1            -          PF13927_full         -              0.027   16.4   0.8      0.03   16.3   0.0   1.6   2   0   0   2   2   1   0 -
g25301.t1            -          PF13927_full         -              0.029   16.3   5.1       1.9   10.4   0.5   2.4   3   0   0   3   3   2   0 -
g25302.t1            -          PF13927_full         -              0.029   16.3   5.1       1.9   10.4   0.5   2.4   3   0   0   3   3   2   0 -
g890.t1              -          PF13927_full         -              0.029   16.3   5.1       1.9   10.4   0.5   2.4   3   0   0   3   3   2   0 -
g12625.t1            -          PF13927_full         -              0.033   16.2   1.4     0.036   16.0   0.1   1.8   2   0   0   2   2   1   0 -
g83500.t1            -          PF13927_full         -              0.035   16.0   0.1     0.035   16.0   0.1   1.7   2   0   0   2   2   1   0 -
g83499.t1            -          PF13927_full         -              0.038   15.9   0.5     0.038   15.9   0.5   2.2   2   1   0   2   2   1   0 -
g5502.t1             -          PF13927_full         -              0.041   15.8   0.6      0.44   12.5   0.0   2.1   2   0   0   2   2   2   0 -
g64421.t5            -          PF13927_full         -              0.042   15.8   1.1     0.081   14.9   1.1   1.4   1   0   0   1   1   1   0 -
g64421.t4            -          PF13927_full         -              0.045   15.7   1.1     0.081   14.9   1.1   1.4   1   0   0   1   1   1   0 -
g64421.t3            -          PF13927_full         -              0.048   15.6   1.1     0.087   14.8   1.1   1.4   1   0   0   1   1   1   0 -
g77869.t1            -          PF13927_full         -              0.053   15.5   2.7       2.2   10.2   0.3   2.1   2   0   0   2   2   2   0 -
g76497.t1            -          PF13927_full         -              0.055   15.4   0.0      0.12   14.3   0.0   1.5   1   0   0   1   1   1   0 -
g5501.t1             -          PF13927_full         -              0.056   15.4   1.0      0.48   12.3   0.0   2.1   2   0   0   2   2   2   0 -
g45459.t2            -          PF13927_full         -              0.059   15.3   0.2     0.097   14.6   0.1   1.5   1   1   0   1   1   1   0 -
g54766.t1            -          PF13927_full         -              0.059   15.3   0.0       4.3    9.2   0.0   2.5   2   0   0   2   2   2   0 -
g26176.t1            -          PF13927_full         -              0.068   15.1   0.9     0.091   14.7   0.1   1.7   2   0   0   2   2   1   0 -
g30530.t1            -          PF13927_full         -              0.068   15.1   0.0     0.086   14.8   0.0   1.1   1   0   0   1   1   1   0 -
g16904.t1            -          PF13927_full         -              0.079   14.9   0.0     0.079   14.9   0.0   1.0   1   0   0   1   1   1   0 -
g14559.t1            -          PF13927_full         -              0.081   14.9   0.0      0.19   13.7   0.0   1.6   1   0   0   1   1   1   0 -
g58550.t1            -          PF13927_full         -              0.083   14.8   0.5      0.12   14.3   0.5   1.3   1   0   0   1   1   1   0 -
g1382.t1             -          PF13927_full         -              0.086   14.8   0.1      0.11   14.4   0.1   1.2   1   0   0   1   1   1   0 -
g28261.t1            -          PF13927_full         -              0.089   14.7   4.9      0.24   13.3   4.9   1.7   1   1   0   1   1   1   0 -
g33265.t1            -          PF13927_full         -               0.12   14.4   0.5      0.25   13.2   0.5   1.5   1   1   0   1   1   1   0 -
g37126.t1            -          PF13927_full         -               0.13   14.2   0.1      0.15   14.0   0.1   1.4   1   1   0   1   1   1   0 -
g50042.t2            -          PF13927_full         -               0.14   14.1   0.0      0.21   13.5   0.0   1.4   1   0   0   1   1   1   0 -
g27448.t1            -          PF13927_full         -               0.22   13.4   0.0      0.73   11.7   0.0   1.8   2   0   0   2   2   1   0 -
g83366.t1            -          PF13927_full         -               0.23   13.4   0.2      0.23   13.4   0.2   1.5   1   1   1   2   2   1   0 -
g73897.t1            -          PF13927_full         -               0.33   12.9   0.0      0.51   12.2   0.0   1.2   1   0   0   1   1   1   0 -
g45459.t1            -          PF13927_full         -               0.36   12.8   0.1      0.83   11.6   0.1   1.6   1   0   0   1   1   1   0 -
g45456.t1            -          PF13927_full         -               0.36   12.7   0.1      0.78   11.7   0.1   1.5   1   0   0   1   1   1   0 -
g82342.t1            -          PF13927_full         -               0.39   12.6   0.0      0.61   12.0   0.0   1.4   1   0   0   1   1   1   0 -
g48456.t1            -          PF13927_full         -               0.43   12.5   1.8      0.64   11.9   1.6   1.4   1   1   0   1   1   1   0 -
g45530.t1            -          PF13927_full         -               0.56   12.1   0.0        36    6.2   0.0   2.9   3   0   0   3   3   1   0 -
g20132.t1            -          PF13927_full         -               0.62   12.0   0.1        12    7.8   0.1   2.4   2   0   0   2   2   1   0 -
g31932.t1            -          PF13927_full         -               0.91   11.4  12.5       2.4   10.0  12.5   1.7   1   0   0   1   1   1   0 -
g41732.t1            -          PF13927_full         -               0.93   11.4   3.2       4.8    9.1   3.2   1.9   1   1   0   1   1   1   0 -
g6650.t1             -          PF13927_full         -                1.1   11.2   2.1       1.7   10.6   2.1   1.3   1   0   0   1   1   1   0 -
g59071.t1            -          PF13927_full         -                1.1   11.2   4.5        11    8.0   0.0   2.7   3   0   0   3   3   2   0 -
g36849.t1            -          PF13927_full         -                1.7   10.6   2.4       2.2   10.2   2.4   1.2   1   0   0   1   1   1   0 -
g54341.t1            -          PF13927_full         -                2.4   10.0   4.5       6.4    8.7   0.9   2.1   2   0   0   2   2   2   0 -
g54343.t1            -          PF13927_full         -                6.1    8.7   7.4       8.1    8.3   7.4   1.2   1   0   0   1   1   1   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF13927_full_profile.hmm
# Target file:     ../input/braker_aa_files/p_sinensis_soft_mask_braker.pep
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_soft_masked/p_sinensis_soft_mask_braker_PF13927_full_profile_hmmer_braker3_results.txt ../output/PF13927_full_profile.hmm ../input/braker_aa_files/p_sinensis_soft_mask_braker.pep 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Thu Oct 17 19:42:53 2024
# [ok]
