#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
g20566.t1            -          PF13927_seed         -                  0 2149.1 211.3     9e-15   57.3   0.2  57.2  56   1   0  56  56  56  56 -
g53200.t1            -          PF13927_seed         -                  0 1832.0   9.3   6.3e-16   61.0   0.0  40.9  41   0   0  41  41  40  39 -
g75847.t1            -          PF13927_seed         -            0.00013   24.7   0.1   0.00045   23.0   0.1   1.9   1   0   0   1   1   1   1 -
g56225.t1            -          PF13927_seed         -            0.00023   24.0   0.1   0.00045   23.0   0.1   1.6   1   0   0   1   1   1   1 -
g58550.t1            -          PF13927_seed         -            0.00026   23.8   0.2   0.00057   22.7   0.2   1.6   1   1   0   1   1   1   1 -
g2307.t1             -          PF13927_seed         -            0.00027   23.7   0.1   0.00086   22.1   0.1   2.0   1   0   0   1   1   1   1 -
g85163.t1            -          PF13927_seed         -            0.00029   23.6   3.0       0.1   15.5   0.6   3.2   2   1   0   2   2   2   1 -
g53286.t1            -          PF13927_seed         -            0.00033   23.4   0.1    0.0016   21.3   0.1   2.1   1   1   0   1   1   1   1 -
g40195.t1            -          PF13927_seed         -            0.00034   23.4   0.1   0.00052   22.8   0.1   1.3   1   0   0   1   1   1   1 -
g71797.t1            -          PF13927_seed         -            0.00035   23.3   1.0    0.0008   22.2   0.1   2.0   2   0   0   2   2   1   1 -
g71798.t1            -          PF13927_seed         -            0.00035   23.3   1.0    0.0008   22.2   0.1   2.0   2   0   0   2   2   1   1 -
g81532.t1            -          PF13927_seed         -            0.00037   23.3   0.0     0.001   21.9   0.0   1.7   1   0   0   1   1   1   1 -
g49819.t1            -          PF13927_seed         -            0.00039   23.2   0.9    0.0011   21.8   0.9   1.7   1   0   0   1   1   1   1 -
g45608.t1            -          PF13927_seed         -            0.00044   23.0   1.3    0.0049   19.7   1.3   2.2   1   1   0   1   1   1   1 -
g33779.t1            -          PF13927_seed         -            0.00045   23.0   0.1    0.0013   21.5   0.1   1.8   1   0   0   1   1   1   1 -
g18520.t1            -          PF13927_seed         -            0.00047   23.0   0.0    0.0009   22.0   0.0   1.5   1   0   0   1   1   1   1 -
g870.t1              -          PF13927_seed         -            0.00049   22.9   0.1    0.0021   20.8   0.1   2.0   1   1   0   1   1   1   1 -
g5502.t1             -          PF13927_seed         -            0.00055   22.7   0.4    0.0032   20.3   0.4   2.0   1   1   0   1   1   1   1 -
g25301.t1            -          PF13927_seed         -            0.00062   22.6   1.4     0.008   19.0   1.4   2.8   1   1   0   1   1   1   1 -
g25302.t1            -          PF13927_seed         -            0.00062   22.6   1.4     0.008   19.0   1.4   2.8   1   1   0   1   1   1   1 -
g890.t1              -          PF13927_seed         -            0.00062   22.6   1.4     0.008   19.0   1.4   2.8   1   1   0   1   1   1   1 -
g53146.t1            -          PF13927_seed         -            0.00072   22.4   2.7    0.0016   21.3   1.0   2.2   2   1   0   2   2   1   1 -
g5501.t1             -          PF13927_seed         -            0.00073   22.3   0.4    0.0048   19.7   0.4   2.0   1   1   0   1   1   1   1 -
g71671.t1            -          PF13927_seed         -            0.00084   22.2   0.2    0.0025   20.6   0.2   1.9   1   1   0   1   1   1   1 -
g27554.t1            -          PF13927_seed         -            0.00084   22.1   0.2    0.0017   21.1   0.2   1.6   1   0   0   1   1   1   1 -
g75504.t1            -          PF13927_seed         -            0.00093   22.0   0.1    0.0013   21.5   0.1   1.3   1   0   0   1   1   1   1 -
g77869.t1            -          PF13927_seed         -              0.001   21.9   1.6    0.0039   20.0   1.6   1.9   1   1   0   1   1   1   1 -
g9058.t1             -          PF13927_seed         -             0.0014   21.4   0.1    0.0029   20.4   0.1   1.6   1   1   0   1   1   1   1 -
g78860.t1            -          PF13927_seed         -             0.0015   21.3   0.0       5.2   10.0   0.0   2.3   2   1   0   2   2   2   0 -
g23788.t1            -          PF13927_seed         -             0.0016   21.2   0.6        35    7.3   0.0   3.6   3   0   0   3   3   2   0 -
g54433.t1            -          PF13927_seed         -             0.0016   21.2   0.3    0.0026   20.6   0.3   1.3   1   0   0   1   1   1   1 -
g83500.t1            -          PF13927_seed         -             0.0017   21.1   0.3    0.0069   19.2   0.3   1.9   1   1   0   1   1   1   1 -
g12625.t1            -          PF13927_seed         -              0.002   20.9   0.2    0.0081   19.0   0.2   1.9   1   1   0   1   1   1   1 -
g82790.t1            -          PF13927_seed         -             0.0021   20.9   0.3     0.021   17.7   0.0   2.5   3   0   0   3   3   1   1 -
g27375.t1            -          PF13927_seed         -             0.0026   20.6   0.2     0.006   19.4   0.2   1.6   1   0   0   1   1   1   1 -
g66670.t1            -          PF13927_seed         -             0.0026   20.5   0.0    0.0034   20.2   0.0   1.2   1   0   0   1   1   1   1 -
g66671.t1            -          PF13927_seed         -             0.0027   20.5   0.4    0.0037   20.1   0.4   1.3   1   0   0   1   1   1   1 -
g82682.t1            -          PF13927_seed         -             0.0044   19.8   0.8      0.62   12.9   0.1   3.3   3   0   0   3   3   2   1 -
g54341.t1            -          PF13927_seed         -             0.0045   19.8   2.3     0.017   18.0   2.3   1.9   1   1   0   1   1   1   1 -
g83501.t1            -          PF13927_seed         -              0.005   19.7   0.2     0.018   17.9   0.2   1.9   1   1   0   1   1   1   1 -
g38265.t1            -          PF13927_seed         -             0.0052   19.6   0.0      0.11   15.4   0.0   2.3   2   0   0   2   2   1   1 -
g35202.t1            -          PF13927_seed         -             0.0053   19.6   0.1    0.0053   19.6   0.1   2.2   3   0   0   3   3   1   1 -
g83422.t1            -          PF13927_seed         -             0.0058   19.4   0.0     0.031   17.1   0.0   2.1   1   1   0   1   1   1   1 -
g83403.t1            -          PF13927_seed         -             0.0063   19.3   0.4     0.024   17.5   0.4   1.8   1   1   0   1   1   1   1 -
g26176.t1            -          PF13927_seed         -             0.0069   19.2   0.2     0.023   17.5   0.2   1.8   1   1   0   1   1   1   1 -
g49807.t1            -          PF13927_seed         -              0.007   19.2   0.0     0.015   18.1   0.0   1.6   1   0   0   1   1   1   1 -
g49808.t1            -          PF13927_seed         -              0.007   19.2   0.0     0.015   18.1   0.0   1.6   1   0   0   1   1   1   1 -
g27642.t1            -          PF13927_seed         -             0.0073   19.1   0.4       7.2    9.5   0.0   4.2   5   0   0   5   5   2   0 -
g29451.t1            -          PF13927_seed         -             0.0073   19.1   0.4       7.3    9.5   0.0   4.2   5   0   0   5   5   2   0 -
g72882.t1            -          PF13927_seed         -             0.0077   19.1   0.3    0.0092   18.8   0.3   1.3   1   1   0   1   1   1   1 -
g11808.t1            -          PF13927_seed         -             0.0078   19.0   0.0      0.01   18.7   0.0   1.2   1   0   0   1   1   1   1 -
g53147.t1            -          PF13927_seed         -             0.0081   19.0   0.7      0.06   16.2   0.7   2.3   1   1   0   1   1   1   1 -
g34854.t1            -          PF13927_seed         -             0.0089   18.9   0.1     0.019   17.8   0.1   1.6   1   0   0   1   1   1   1 -
g29758.t1            -          PF13927_seed         -             0.0092   18.8   0.2     0.034   17.0   0.2   1.9   1   1   0   1   1   1   1 -
g10761.t1            -          PF13927_seed         -             0.0097   18.7   0.4       4.7   10.1   0.0   2.7   2   1   0   2   2   2   0 -
g74561.t1            -          PF13927_seed         -              0.013   18.4   0.9     0.038   16.8   0.3   1.9   2   0   0   2   2   1   0 -
g76994.t1            -          PF13927_seed         -              0.014   18.2   0.1     0.078   15.8   0.1   2.1   1   1   0   1   1   1   0 -
g85164.t1            -          PF13927_seed         -              0.014   18.2   0.1      0.03   17.2   0.1   1.6   1   0   0   1   1   1   0 -
g76497.t1            -          PF13927_seed         -              0.017   17.9   0.0     0.041   16.7   0.0   1.7   1   0   0   1   1   1   0 -
g7824.t1             -          PF13927_seed         -               0.02   17.7   0.1     0.054   16.4   0.0   1.7   2   0   0   2   2   1   0 -
g54766.t1            -          PF13927_seed         -              0.025   17.4   1.2        24    7.9   0.0   3.1   3   1   0   3   3   2   0 -
g79746.t1            -          PF13927_seed         -              0.027   17.3   2.6     0.067   16.1   0.4   2.9   2   0   0   2   2   1   0 -
g65264.t1            -          PF13927_seed         -               0.03   17.2   0.1     0.074   15.9   0.0   1.7   2   0   0   2   2   1   0 -
g45530.t1            -          PF13927_seed         -               0.03   17.2   0.0        39    7.2   0.0   2.9   2   1   0   2   2   2   0 -
g14312.t1            -          PF13927_seed         -              0.033   17.1   0.2        73    6.3   0.0   3.2   3   0   0   3   3   2   0 -
g19438.t3            -          PF13927_seed         -              0.035   17.0   0.1     0.077   15.9   0.1   1.6   1   0   0   1   1   1   0 -
g36790.t1            -          PF13927_seed         -              0.035   16.9   0.1     0.052   16.4   0.1   1.3   1   0   0   1   1   1   0 -
g36782.t1            -          PF13927_seed         -              0.039   16.8   0.0      0.26   14.2   0.0   2.1   2   0   0   2   2   1   0 -
g43072.t1            -          PF13927_seed         -               0.04   16.8   0.5       4.3   10.3   0.1   2.7   2   2   0   2   2   2   0 -
g519.t1              -          PF13927_seed         -              0.044   16.6   0.3      0.12   15.3   0.2   1.9   2   1   0   2   2   1   0 -
g59071.t1            -          PF13927_seed         -              0.048   16.5   0.6        31    7.5   0.0   3.8   4   0   0   4   4   2   0 -
g15195.t1            -          PF13927_seed         -              0.051   16.4   0.3      0.46   13.4   0.3   2.0   1   1   0   1   1   1   0 -
g40447.t1            -          PF13927_seed         -              0.053   16.4   0.1       0.1   15.5   0.1   1.5   1   0   0   1   1   1   0 -
g73897.t1            -          PF13927_seed         -              0.059   16.2   0.3     0.094   15.6   0.3   1.4   1   0   0   1   1   1   0 -
g80941.t1            -          PF13927_seed         -              0.069   16.0   0.1      0.16   14.8   0.1   1.6   1   0   0   1   1   1   0 -
g68853.t1            -          PF13927_seed         -              0.075   15.9   0.2      0.64   12.9   0.4   2.4   2   0   0   2   2   1   0 -
g4076.t1             -          PF13927_seed         -                0.1   15.5   0.2       0.3   13.9   0.1   2.0   2   0   0   2   2   1   0 -
g23427.t1            -          PF13927_seed         -               0.12   15.3   0.5       1.2   12.1   0.5   2.0   1   1   0   1   1   1   0 -
g83366.t1            -          PF13927_seed         -               0.14   15.0   0.0      0.28   14.0   0.0   1.5   1   0   0   1   1   1   0 -
g45459.t2            -          PF13927_seed         -               0.15   15.0   0.1      0.32   13.9   0.1   1.6   1   0   0   1   1   1   0 -
g84527.t2            -          PF13927_seed         -               0.22   14.4   0.1      0.48   13.3   0.1   1.6   1   0   0   1   1   1   0 -
g84527.t1            -          PF13927_seed         -               0.23   14.3   0.1      0.63   12.9   0.1   1.8   1   0   0   1   1   1   0 -
g50042.t2            -          PF13927_seed         -               0.25   14.2   0.2      0.73   12.7   0.0   1.8   1   1   1   2   2   1   0 -
g14559.t1            -          PF13927_seed         -               0.27   14.1   0.0      0.94   12.4   0.0   1.9   2   0   0   2   2   1   0 -
g70679.t1            -          PF13927_seed         -               0.29   14.0   0.0       2.1   11.3   0.0   2.5   2   0   0   2   2   1   0 -
g70680.t1            -          PF13927_seed         -               0.29   14.0   0.0       2.1   11.3   0.0   2.5   2   0   0   2   2   1   0 -
g11219.t1            -          PF13927_seed         -               0.29   14.0   0.1      0.59   13.0   0.1   1.5   1   0   0   1   1   1   0 -
g72264.t1            -          PF13927_seed         -               0.29   14.0   1.4       0.4   13.6   0.3   1.9   2   0   0   2   2   1   0 -
g37126.t1            -          PF13927_seed         -               0.29   14.0   0.1      0.43   13.5   0.1   1.6   1   1   0   1   1   1   0 -
g1382.t1             -          PF13927_seed         -               0.31   13.9   0.0      0.55   13.1   0.0   1.4   1   0   0   1   1   1   0 -
g51324.t1            -          PF13927_seed         -               0.36   13.7   0.1       1.5   11.7   0.1   1.9   1   1   0   1   1   1   0 -
g51323.t1            -          PF13927_seed         -               0.37   13.7   0.1         1   12.3   0.1   1.8   1   1   0   1   1   1   0 -
g56831.t1            -          PF13927_seed         -               0.42   13.5   0.2      0.88   12.5   0.2   1.6   1   0   0   1   1   1   0 -
g56832.t1            -          PF13927_seed         -               0.42   13.5   0.2      0.88   12.5   0.2   1.6   1   0   0   1   1   1   0 -
g64421.t4            -          PF13927_seed         -               0.53   13.2   0.1       1.3   11.9   0.1   1.7   1   0   0   1   1   1   0 -
g45456.t1            -          PF13927_seed         -               0.55   13.1   0.6       1.6   11.6   0.0   2.1   2   0   0   2   2   1   0 -
g64421.t5            -          PF13927_seed         -               0.55   13.1   0.1       1.3   11.9   0.1   1.7   1   0   0   1   1   1   0 -
g45459.t1            -          PF13927_seed         -               0.57   13.1   0.6       1.7   11.6   0.0   2.1   2   0   0   2   2   1   0 -
g53128.t1            -          PF13927_seed         -               0.58   13.0   0.1        12    8.8   0.0   2.3   2   0   0   2   2   1   0 -
g57958.t1            -          PF13927_seed         -               0.58   13.0   0.1        12    8.8   0.0   2.3   2   0   0   2   2   1   0 -
g64421.t3            -          PF13927_seed         -               0.58   13.0   0.1       1.4   11.8   0.1   1.7   1   0   0   1   1   1   0 -
g53127.t1            -          PF13927_seed         -               0.63   12.9   0.1       8.6    9.3   0.0   2.3   2   0   0   2   2   1   0 -
g4696.t1             -          PF13927_seed         -               0.65   12.9   0.1        64    6.5   0.0   2.8   2   0   0   2   2   2   0 -
g24519.t1            -          PF13927_seed         -               0.71   12.8   0.2       2.5   11.0   0.2   1.9   1   1   0   1   1   1   0 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      ../output/PF13927_seed_profile.hmm
# Target file:     ../input/braker_aa_files/p_sinensis_soft_mask_braker.pep
# Option settings: hmmsearch --tblout ../output/hmmer_txt_output/braker3_soft_masked/p_sinensis_soft_mask_braker_PF13927_seed_profile_hmmer_braker3_results.txt ../output/PF13927_seed_profile.hmm ../input/braker_aa_files/p_sinensis_soft_mask_braker.pep 
# Current dir:     /home/tanya/Work_files/TIR_Domains/Coral/procedure
# Date:            Thu Oct 17 19:43:35 2024
# [ok]
